order_id,timestamp,menu_category,order_price,delivery_distance_km,wait_time_minutes,rating,review_text,promo_applied,complaint_level,order_status,sentiment
ORD-2024-004791,2024-03-06 17:04:19,Ayam,61500,5.58,18,4.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-004792,2024-03-02 20:58:44,Mie,29000,0.50,13,4.0,Mantap gan!,False,none,completed,positive
ORD-2024-004794,2024-01-26 20:07:20,Ayam,51000,4.01,12,2.0,Buruk skli layanannya,False,high,completed,negative
ORD-2024-004797,2024-01-19 13:51:49,Ayam,46000,1.32,5,1.0,Gak sesuai foto,False,high,cancelled,negative
ORD-2024-004798,15/02/2024 19:16,Martabak,31000,0.92,23,2.0,Gak sesuai foto,False,high,completed,negative
ORD-2024-004799,14/03/2024 00:58,Ayam,47500,2.85,6,3.0,Gapapa,False,low,completed,neutral
ORD-2024-004800,2024-02-24 13:19:52,Martabak,31000,1.27,5,4.0,Driver ramah,False,none,completed,positive
ORD-2024-004804,2024-01-19 07:06:32,Ayam,56000,0.65,13,5.0,Mantap gan!,True,none,completed,positive
ORD-2024-004805,2024-03-12 06:45:02,Mie,28500,9.86,35,5.0,Driver ramah,False,none,completed,positive
ORD-2024-004806,2024-01-12 13:58:45,Kopi,1058000,0.50,5,5.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-004808,2024-02-18 23:23:04,Mie,500,1.68,16,4.0,Buruan order!11,True,none,completed,positive
ORD-2024-004809,2024-03-21 17:15:37,Ayam,53500,,18,5.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-004811,2024-02-19 22:16:24,Ayam,52500,3.03,13,5.0,Sesuai pesanan,True,none,completed,positive
ORD-2024-004812,2024-01-16 13:34:18,Mie,25500,3.47,15,5.0,Puas bgt,True,low,completed,positive
ORD-2024-004813,2024-03-21 21:07:27,Ayam,26000,1.89,15,5.0,Rekomendasi deh,True,none,completed,positive
ORD-2024-004814,2024-01-01 12:57:10,Kopi,16500,0.50,6,4.0,Cepat sampai,False,none,completed,positive
ORD-2024-004815,26/03/2024 11:41,Martabak,1937500,7.52,39,4.0,Top bgt kualitasnya,False,high,completed,positive
ORD-2024-004816,2024-01-13 13:53:17,Mie,22000,11.79,51,4.0,Rekomendasi deh,True,none,cancelled,positive
ORD-2024-004817,2024-02-19 01:45:37,Mie,21500,,15,5.0,Mantap gan!,False,none,completed,positive
ORD-2024-004819,2024-01-17 18:34:25,Mie,1000,1.80,35,4.0,Buruan order!11,False,none,completed,positive
ORD-2024-004821,2024-01-20 19:59:47,Ayam,31000,0.50,12,5.0,Enak bgt!!,False,none,completed,positive
ORD-2024-004822,23/03/2024 18:07,Ayam,55500,1.83,8,5.0,Wow enak bgt,False,none,completed,positive
ORD-2024-004823,2024-02-23 20:07:38,Kopi,14500,5.12,26,4.0,Akan order lg nih,True,none,completed,positive
ORD-2024-004824,23/02/2024 17:00,Kopi,13000,0.50,6,5.0,Makasih ya,False,none,refund,positive
ORD-2024-004825,20/02/2024 08:11,Kopi,28500,,23,5.0,Wow enak bgt,True,none,completed,positive
ORD-2024-004826,2024-01-05 12:08:43,Ayam,45500,6.38,21,5.0,Makasih ya,False,none,completed,positive
ORD-2024-004827,29/01/2024 11:04,Martabak,28500,0.74,22,5.0,Akan order lg nih,True,none,completed,positive
ORD-2024-004828,2024-02-26 17:14:57,Ayam,66500,0.61,19,5.0,Buruan order!11,True,none,completed,positive
ORD-2024-004829,15/02/2024 17:06,Ayam,38500,4.44,48,4.0,Rekomendasi deh,False,none,cancelled,positive
ORD-2024-004830,2024-03-19 12:40:19,Kopi,18000,0.88,32,3.0,Standar lah,False,high,cancelled,neutral
ORD-2024-004833,2024-02-20 13:56:19,Martabak,34000,1.50,14,4.0,Rekomendasi deh,False,none,completed,positive
ORD-2024-004834,2024-02-18 03:35:24,Ayam,38000,6.22,31,5.0,Wow enak bgt,False,none,completed,positive
ORD-2024-004835,2024-01-17 17:36:37,Kopi,23000,2.89,39,4.0,Top bgt kualitasnya,False,none,completed,positive
ORD-2024-004838,2024-02-26 19:51:05,Kopi,18000,9.24,27,3.0,OK,False,low,completed,neutral
ORD-2024-004840,2024-02-12 12:53:59,Ayam,46000,0.70,35,5.0,Cepat sampai,True,none,completed,positive
ORD-2024-004841,2024-02-04 21:16:56,Mie,29500,9.85,53,4.0,Makasih ya,True,none,cancelled,positive
ORD-2024-004842,2024-03-02 12:36:00,Mie,35000,,59,1.0,Driver gak ramah,False,high,completed,negative
ORD-2024-004843,2024-01-31 02:16:59,Kopi,14000,0.59,21,2.0,Gak sesuai foto,True,high,completed,negative
ORD-2024-004844,2024-02-18 22:05:23,Ayam,68500,0.50,6,5.0,Buruan order!11,False,none,completed,positive
ORD-2024-004845,2024-02-07 18:09:22,Ayam,51000,1.64,21,3.0,Lumayan,False,low,completed,neutral
ORD-2024-004847,16/03/2024 06:04,Mie,16000,3.19,10,5.0,Mantap gan!,False,none,completed,positive
ORD-2024-004848,2024-01-02 13:18:15,Ayam,50000,,28,4.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-004849,2024-03-24 17:32:12,Martabak,37500,0.50,9,5.0,Cepat sampai,False,none,completed,positive
ORD-2024-004851,2024-03-30 18:05:19,Mie,27500,9.50,44,5.0,Enak bgttt,False,none,completed,positive
ORD-2024-004853,2024-03-09 17:51:00,Martabak,20500,1.32,45,2.0,Kecewa bgt,True,high,completed,negative
ORD-2024-004854,2024-03-11 14:06:02,Ayam,41000,18.58,73,2.0,Kurang sambelnya,False,high,cancelled,negative
ORD-2024-004855,2024-02-21 19:27:19,Martabak,34500,2.28,5,4.0,Top bgt kualitasnya,False,none,completed,positive
ORD-2024-004856,2024-02-28 13:41:35,Ayam,65500,1.41,19,5.0,Makanan hangat sampai,True,none,completed,positive
ORD-2024-004857,2024-01-01 14:52:37,Ayam,78500,1.46,9,5.0,Sesuai pesanan,True,none,completed,positive
ORD-2024-004858,01/02/2024 23:04,Mie,22000,0.65,9,3.0,Lumayan,False,none,refund,neutral
ORD-2024-004859,2024-01-23 06:00:25,Mie,20500,2.15,21,3.0,Standar lah,False,high,cancelled,neutral
ORD-2024-004860,24/01/2024 12:32,Mie,37500,1.73,8,3.0,Gapapa,False,low,completed,neutral
ORD-2024-004862,2024-02-11 04:10:18,Mie,29500,0.52,14,4.0,Akan order lg nih,True,low,completed,positive
ORD-2024-004863,2024-01-13 12:01:25,Ayam,88000,1.12,9,5.0,Wow enak bgt,True,none,completed,positive
ORD-2024-004864,2024-01-05 11:16:20,Ayam,64000,2.13,19,3.0,Yaudah minum teh,False,low,completed,neutral
ORD-2024-004866,01/02/2024 12:08,Martabak,39500,0.50,13,4.0,Cepat sampai,False,none,completed,positive
ORD-2024-004868,2024-01-17 12:03:23,Ayam,64500,2.35,24,5.0,Buruan order!11,False,none,completed,positive
ORD-2024-004869,2024-03-24 11:54:04,Kopi,15000,0.50,7,5.0,Driver ramah,True,none,completed,positive
ORD-2024-004870,2024-01-27 13:13:14,Mie,34000,3.54,11,4.0,Wow enak bgt,True,none,completed,positive
ORD-2024-004872,2024-01-15 05:15:46,Ayam,4720500,4.03,12,4.0,Makasih ya,False,none,completed,positive
ORD-2024-004873,2024-02-12 13:43:18,Ayam,55000,4.16,39,4.0,Mantap gan!,True,none,cancelled,positive
ORD-2024-004874,28/01/2024 14:19,Ayam,26500,3.16,7,5.0,Akan order lg nih,False,none,cancelled,positive
ORD-2024-004875,2024-03-19 17:11:16,Ayam,76000,3.95,32,5.0,Makasih ya,True,low,completed,positive
ORD-2024-004876,2024-02-25 19:11:47,Martabak,23000,,7,4.0,Akan order lg nih,True,none,completed,positive
ORD-2024-004877,2024-03-15 07:27:48,Martabak,2188500,3.89,30,5.0,Akan order lg nih,False,low,completed,positive
ORD-2024-004878,2024-03-26 18:17:42,Martabak,33500,0.50,10,5.0,Makanan hangat sampai,False,low,completed,positive
ORD-2024-004879,22/03/2024 18:39,Kopi,20500,1.24,17,5.0,Driver ramah,False,low,completed,positive
ORD-2024-004880,2024-02-15 17:21:44,Mie,18500,8.58,48,3.0,OK,False,low,completed,neutral
ORD-2024-004881,2024-02-19 12:23:52,Ayam,63000,2.10,32,3.0,OK,True,low,completed,neutral
ORD-2024-004882,2024-01-09 14:10:23,Kopi,14000,,44,2.0,Narik duit banyak😡,False,high,completed,negative
ORD-2024-004883,2024-03-22 21:58:26,Mie,500,0.50,8,4.0,Wow enak bgt,False,none,completed,positive
ORD-2024-004885,2024-03-15 05:18:56,Ayam,53500,,5,5.0,Wow enak bgt,True,none,completed,positive
ORD-2024-004887,2024-01-30 14:08:48,Ayam,54500,0.50,17,5.0,Mantap gan!,True,none,completed,positive
ORD-2024-004888,2024-03-14 19:47:15,Martabak,21500,0.58,21,5.0,Mantap gan!,True,none,completed,positive
ORD-2024-004889,2024-01-26 22:48:24,Ayam,31500,0.90,15,4.0,Sesuai pesanan,True,low,completed,positive
ORD-2024-004890,2024-03-16 11:21:30,Martabak,42000,4.14,26,4.0,Akan order lg nih,False,none,completed,positive
ORD-2024-004891,2024-03-23 20:12:47,Ayam,69500,0.54,9,5.0,Makasih ya,False,none,completed,positive
ORD-2024-004892,2024-01-29 12:42:18,Ayam,51500,5.62,47,4.0,Driver ramah,False,none,completed,positive
ORD-2024-004893,2024-02-12 20:15:42,Martabak,569000,0.50,30,5.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-004894,2024-02-22 12:46:34,Ayam,42500,0.50,15,5.0,Cepat sampai,False,none,completed,positive
ORD-2024-004896,2024-03-10 02:26:06,Ayam,43000,11.65,37,5.0,Sesuai pesanan,True,none,refund,positive
ORD-2024-004898,2024-03-06 22:29:05,Ayam,52500,0.50,5,5.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-004899,2024-01-03 18:30:08,Ayam,69500,4.17,15,5.0,Mantap gan!,False,none,completed,positive
ORD-2024-004900,2024-03-01 00:06:17,Mie,27500,1.12,9,4.0,Puas bgt,False,none,completed,positive
ORD-2024-004901,2024-02-24 17:57:45,Ayam,47000,3.79,31,4.0,Rekomendasi deh,False,low,completed,positive
ORD-2024-004902,2024-01-18 19:36:13,Kopi,14500,,29,5.0,Puas bgt,True,low,completed,positive
ORD-2024-004903,2024-01-16 12:50:12,Ayam,34500,1.85,21,5.0,Nggg enak 😋,False,none,completed,positive
ORD-2024-004904,2024-02-08 14:25:11,Ayam,70000,0.92,20,3.0,OK,True,low,refund,neutral
ORD-2024-004906,2024-02-19 09:22:48,Ayam,60000,4.40,30,5.0,Puas bgt,False,low,completed,positive
ORD-2024-004907,25/01/2024 20:08,Mie,22500,4.31,22,5.0,Top bgt kualitasnya,False,none,completed,positive
ORD-2024-004908,2024-03-16 19:00:13,Ayam,33500,2.18,28,5.0,Enak bgttt,True,none,completed,positive
ORD-2024-004909,2024-03-14 11:42:07,Martabak,34000,7.91,50,5.0,Mantap gan!,False,none,completed,positive
ORD-2024-004910,2024-02-22 12:45:18,Kopi,13500,0.92,18,3.0,Biasa saja,False,low,completed,neutral
ORD-2024-004912,2024-03-11 13:14:38,Kopi,11000,2.85,28,4.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-004913,2024-01-14 03:10:22,Kopi,14500,2.91,23,1.0,Gak sesuai foto,True,high,completed,negative
ORD-2024-004914,2024-03-14 14:49:45,Ayam,52000,0.50,5,4.0,Enak bgt,False,low,completed,positive
ORD-2024-004917,23/02/2024 21:51,Ayam,54000,4.13,36,4.0,Rekomendasi deh,False,low,completed,positive
ORD-2024-004918,05/02/2024 17:18,Kopi,29500,4.95,33,5.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-004919,2024-03-10 08:05:46,Martabak,33000,2.41,18,4.0,Driver ramah,False,low,completed,positive
ORD-2024-004920,2024-01-10 15:38:13,Ayam,22500,0.50,8,3.0,Lumayan,True,none,completed,neutral
ORD-2024-004921,2024-02-02 02:06:25,Mie,24500,3.03,18,3.0,Standar lah,True,high,completed,neutral
ORD-2024-004922,2024-02-06 21:42:42,Martabak,29000,4.15,34,4.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-004923,04/01/2024 13:41,Kopi,14000,0.86,19,3.0,Lumayan,False,none,completed,neutral
ORD-2024-004924,05/01/2024 14:54,Mie,26500,1.87,27,4.0,Nggg enak 😋,False,none,completed,positive
ORD-2024-004925,21/02/2024 01:47,Ayam,40500,10.12,36,5.0,Top bgt kualitasnya,True,low,completed,positive
ORD-2024-004926,18/03/2024 13:09,Ayam,57000,1.06,26,4.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-004927,2024-01-26 13:19:35,Kopi,8500,0.76,9,4.0,Wow enak bgt,False,none,completed,positive
ORD-2024-004929,2024-01-08 18:42:06,Martabak,26000,2.45,15,5.0,Sesuai pesanan,True,low,completed,positive
ORD-2024-004930,2024-03-16 14:03:05,Mie,18500,8.97,43,2.0,Gak sesuai foto,False,low,completed,negative
ORD-2024-004931,2024-03-02 11:50:31,Kopi,13000,2.81,42,3.0,Biasa saja,False,none,completed,neutral
ORD-2024-004932,2024-01-18 03:37:43,Ayam,55500,1.08,17,4.0,Enak bgt!!,False,none,completed,positive
ORD-2024-004933,2024-01-03 09:57:29,Mie,1470000,3.05,21,5.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-004934,2024-01-01 11:18:05,Kopi,18000,2.94,36,4.0,Enak bgt,False,none,completed,positive
ORD-2024-004935,09/03/2024 19:20,Kopi,15500,2.73,5,4.0,Top bgt kualitasnya,True,none,completed,positive
ORD-2024-004936,30/03/2024 12:27,Kopi,17500,0.52,12,5.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-004937,2024-02-17 19:55:27,Mie,34000,3.02,18,5.0,Akan order lg nih,False,none,completed,positive
ORD-2024-004938,2024-01-10 11:02:58,Kopi,20000,1.69,10,3.0,Standar lah,False,low,cancelled,neutral
ORD-2024-004939,2024-02-08 17:42:24,Martabak,4202000,0.50,5,4.0,Buruan order!11,True,none,completed,positive
ORD-2024-004940,2024-03-14 05:15:41,Mie,26500,2.33,15,5.0,Wow enak bgt,False,none,completed,positive
ORD-2024-004941,2024-02-14 11:04:45,Ayam,59500,13.60,68,2.0,Gajadi orderan,True,high,refund,negative
ORD-2024-004942,2024-02-12 11:26:38,Kopi,1376500,1.29,15,4.0,Akan order lg nih,True,low,completed,positive
ORD-2024-004943,2024-03-25 11:26:35,Mie,19500,10.11,56,2.0,Bau gak tauu,True,high,completed,negative
ORD-2024-004944,2024-02-14 13:11:48,Kopi,20000,0.50,14,5.0,Makanan hangat sampai,True,none,completed,positive
ORD-2024-004945,2024-02-09 00:08:40,Martabak,28000,3.96,31,3.0,Standar lah,False,low,completed,neutral
ORD-2024-004947,2024-03-10 21:17:33,Martabak,33000,0.96,5,4.0,Makasih ya,True,high,completed,positive
ORD-2024-004948,2024-02-15 21:18:32,Martabak,23000,2.54,6,4.0,Nggg enak 😋,True,none,completed,positive
ORD-2024-004949,2024-03-17 11:01:23,Mie,24500,2.70,17,5.0,Rekomendasi deh,False,none,completed,positive
ORD-2024-004950,2024-03-21 10:27:28,Mie,15500,4.48,16,3.0,Gapapa,False,low,completed,neutral
ORD-2024-004951,2024-03-25 06:23:23,Kopi,7000,2.87,14,4.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-004952,2024-02-07 05:28:40,Ayam,35500,2.70,27,4.0,Enak bgt!!,False,none,completed,positive
ORD-2024-004953,2024-02-28 14:08:48,Kopi,17000,7.30,24,5.0,Buruan order!11,False,none,cancelled,positive
ORD-2024-004954,2024-02-21 19:24:55,Martabak,31000,1.81,33,4.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-004956,2024-02-05 12:00:52,Martabak,12000,0.53,5,4.0,Sesuai pesanan,False,low,cancelled,positive
ORD-2024-004957,2024-03-23 13:55:11,Kopi,23000,1.53,16,5.0,Sesuai pesanan,True,none,cancelled,positive
ORD-2024-004959,2024-03-22 13:26:34,Ayam,92000,0.50,7,4.0,Akan order lg nih,False,low,refund,positive
ORD-2024-004960,2024-03-27 11:31:08,Martabak,33000,0.50,8,5.0,Driver ramah,True,none,completed,positive
ORD-2024-004961,2024-01-01 18:12:32,Kopi,20500,0.50,9,4.0,Makasih ya,False,none,completed,positive
ORD-2024-004962,2024-01-16 18:08:14,Ayam,54500,2.64,33,5.0,Puas bgt,False,none,completed,positive
ORD-2024-004963,2024-01-19 12:18:00,Ayam,50500,0.83,11,4.0,Nggg enak 😋,False,none,completed,positive
ORD-2024-004964,2024-03-01 12:33:12,Martabak,28000,0.55,18,5.0,Puas bgt,False,high,refund,positive
ORD-2024-004965,2024-03-18 19:02:00,Kopi,15500,2.70,23,4.0,Mantap gan!!!,True,none,completed,positive
ORD-2024-004966,2024-01-05 17:17:28,Ayam,61500,4.30,26,3.0,Biasa saja,False,high,cancelled,neutral
ORD-2024-004969,2024-02-26 05:49:41,Mie,0,0.50,34,4.0,Nggg enak 😋,False,none,completed,positive
ORD-2024-004970,2024-01-17 00:50:59,Kopi,16000,8.21,28,4.0,Cepat sampai,True,none,completed,positive
ORD-2024-004972,2024-03-17 16:15:01,Mie,35000,,64,2.0,Narik duit banyak😡,False,high,completed,negative
ORD-2024-004973,2024-03-10 11:01:57,Kopi,16500,11.53,32,4.0,Rekomendasi deh,False,none,completed,positive
ORD-2024-004974,2024-03-20 13:15:19,Martabak,23500,4.53,29,5.0,Nggg enak 😋,True,none,completed,positive
ORD-2024-004975,2024-02-12 04:50:48,Ayam,66500,0.50,28,3.0,Lumayan,False,low,completed,neutral
ORD-2024-004976,2024-01-13 08:18:30,Kopi,16500,2.35,12,5.0,Akan order lg nih,False,none,completed,positive
ORD-2024-004977,2024-02-28 12:35:02,Ayam,1500,0.50,24,4.0,Makanan hangat sampai,False,low,completed,positive
ORD-2024-004978,2024-03-23 21:59:39,Ayam,45500,,50,2.0,Driver gak ramah,True,high,completed,negative
ORD-2024-004979,2024-02-19 13:31:58,Ayam,55000,4.68,21,5.0,Driver ramah,True,none,completed,positive
ORD-2024-004980,2024-01-04 07:29:35,Ayam,68000,10.76,44,3.0,Yaudah minum teh,False,high,completed,neutral
ORD-2024-004983,14/03/2024 13:35,Martabak,32000,2.20,28,5.0,Enak bgttt,True,none,cancelled,positive
ORD-2024-004984,2024-03-04 18:36:19,Mie,38000,1.47,28,5.0,Cepat sampai,False,none,refund,positive
ORD-2024-004985,03/01/2024 19:11,Kopi,7500,1.90,11,4.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-004987,29/03/2024 12:33,Martabak,3061500,,55,2.0,Lama bgt nunggunya,False,high,completed,negative
ORD-2024-004988,2024-02-24 11:46:03,Martabak,25000,2.72,37,5.0,Driver ramah,True,none,completed,positive
ORD-2024-004991,2024-02-23 12:26:42,Mie,20000,2.19,30,5.0,Cepat sampai,False,low,completed,positive
ORD-2024-004992,2024-02-08 21:03:08,Kopi,14000,1.28,22,5.0,Rekomendasi deh,False,none,completed,positive
ORD-2024-004993,2024-03-22 13:12:30,Ayam,77500,3.06,28,5.0,Wow enak bgt,True,none,completed,positive
ORD-2024-004995,2024-02-08 20:55:58,Ayam,53000,0.50,5,4.0,Makasih ya,False,none,completed,positive
ORD-2024-004999,2024-02-13 14:38:06,Mie,25500,3.58,25,5.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-005000,13/02/2024 13:54,Kopi,500,,37,5.0,Top bgt kualitasnya,False,none,completed,positive
ORD-2024-005001,2024-02-19 14:36:51,Kopi,9500,3.14,28,5.0,Wow enak bgt,False,none,completed,positive
ORD-2024-005002,2024-01-21 13:28:03,Kopi,18500,2.53,16,5.0,Mantap gan!,False,high,completed,positive
ORD-2024-005005,2024-02-11 18:33:24,Mie,12000,0.50,6,4.0,Rekomendasi deh,True,none,completed,positive
ORD-2024-005006,2024-02-05 12:38:27,Ayam,16500,9.84,44,1.0,Kecewa bgt,False,high,completed,negative
ORD-2024-005007,2024-03-29 17:28:10,Martabak,32000,1.70,15,5.0,Makasih ya,False,none,completed,positive
ORD-2024-005008,2024-02-07 19:08:53,Mie,21000,3.28,27,5.0,Akan order lg nih,True,none,completed,positive
ORD-2024-005009,2024-02-08 14:34:59,Ayam,26000,2.27,27,5.0,Enak bgt,False,none,completed,positive
ORD-2024-005010,16/01/2024 18:37,Kopi,16500,0.50,5,4.0,Mantap gan!!,True,none,completed,positive
ORD-2024-005011,2024-02-18 20:54:53,Ayam,5938000,9.16,38,5.0,Mantap gan!,False,none,completed,positive
ORD-2024-005012,29/01/2024 11:48,Martabak,21500,4.72,22,5.0,Enak bgt!!,True,none,completed,positive
ORD-2024-005015,2024-02-23 11:06:36,Ayam,70000,4.01,37,5.0,Cepat sampai,False,none,completed,positive
ORD-2024-005016,2024-02-01 12:31:38,Ayam,4500,,19,5.0,Wow enak bgt,True,none,completed,positive
ORD-2024-005017,2024-03-18 11:41:01,Ayam,46500,2.84,21,5.0,Buruan order!11,False,none,cancelled,positive
ORD-2024-005018,2024-03-15 20:06:24,Ayam,1500,0.50,21,2.0,Bau gak tauu,False,high,cancelled,negative
ORD-2024-005019,2024-02-13 19:44:31,Kopi,22000,,26,3.0,Lumayan,False,none,completed,neutral
ORD-2024-005020,2024-02-17 21:19:00,Mie,12500,0.50,19,1.0,Gajadi orderan,True,high,completed,negative
ORD-2024-005021,2024-03-15 04:14:00,Martabak,1000,2.36,17,4.0,Enak bgt!!!,False,none,completed,positive
ORD-2024-005022,2024-02-14 06:08:47,Kopi,10000,2.41,18,4.0,Cepat sampai,False,none,completed,positive
ORD-2024-005023,2024-02-19 14:29:58,Mie,22500,6.22,43,3.0,Standar lah,True,none,completed,neutral
ORD-2024-005024,2024-01-10 14:18:28,Martabak,22500,3.87,31,5.0,Driver ramah,True,none,completed,positive
ORD-2024-005025,01/02/2024 17:39,Mie,21500,0.86,32,4.0,Mantap gan!,False,none,completed,positive
ORD-2024-005026,2024-02-15 11:58:05,Kopi,11500,6.58,37,4.0,Makasih ya,False,none,completed,positive
ORD-2024-005027,2024-03-04 20:45:27,Ayam,58500,2.55,27,4.0,Top bgt kualitasnya,False,none,completed,positive
ORD-2024-005029,09/01/2024 12:35,Martabak,34500,0.56,17,5.0,Driver ramah,False,none,completed,positive
ORD-2024-005033,2024-02-19 20:40:27,Kopi,17000,8.48,49,4.0,Driver ramah,True,none,completed,positive
ORD-2024-005034,2024-02-01 12:43:31,Martabak,38500,1.08,20,5.0,Driver ramah,True,none,completed,positive
ORD-2024-005035,2024-02-15 17:55:08,Ayam,46000,5.92,47,2.0,Paket berantakan,True,high,completed,negative
ORD-2024-005037,29/01/2024 02:05,Martabak,36500,0.54,5,3.0,Biasa saja,False,none,completed,neutral
ORD-2024-005038,18/03/2024 11:02,Mie,25000,3.32,24,4.0,Makanan hangat sampai,True,none,completed,positive
ORD-2024-005039,2024-02-01 19:49:58,Martabak,19500,3.46,32,5.0,Top bgt kualitasnya,False,low,completed,positive
ORD-2024-005040,2024-03-09 18:55:15,Mie,26000,1.01,5,5.0,Makasih ya,False,low,completed,positive
ORD-2024-005041,2024-01-10 13:27:22,Martabak,3104000,0.50,14,5.0,Driver ramah,True,none,completed,positive
ORD-2024-005042,2024-03-21 20:24:39,Kopi,21500,0.67,21,4.0,Puas bgt,False,none,completed,positive
ORD-2024-005043,2024-03-02 17:45:16,Ayam,70500,1.53,20,2.0,Kecewa bgt,True,high,completed,negative
ORD-2024-005044,2024-03-25 20:26:21,Martabak,32000,0.55,11,3.0,Biasa saja,False,none,cancelled,neutral
ORD-2024-005045,2024-02-13 16:08:02,Martabak,34500,0.65,5,4.0,Wow enak bgt,False,none,completed,positive
ORD-2024-005046,05/02/2024 00:52,Martabak,17500,1.49,14,4.0,Top bgt kualitasnya,False,none,completed,positive
ORD-2024-005047,2024-01-21 12:18:11,Kopi,18000,9.79,36,5.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-005048,2024-01-29 11:04:51,Kopi,13500,4.33,34,5.0,Cepat sampai,False,low,completed,positive
ORD-2024-005049,24/01/2024 10:22,Ayam,37500,1.16,14,5.0,Akan order lg nih,False,none,completed,positive
ORD-2024-005050,2024-02-01 19:43:25,Kopi,24000,9.09,59,4.0,Cepat sampai,True,none,completed,positive
ORD-2024-005052,07/02/2024 18:10,Mie,19000,1.82,15,4.0,Driver ramah,False,none,completed,positive
ORD-2024-005053,2024-03-14 13:53:07,Ayam,45500,1.90,26,4.0,Makasih ya,False,none,completed,positive
ORD-2024-005054,2024-02-22 19:00:26,Ayam,29500,1.59,29,4.0,Makasih ya,False,high,completed,positive
ORD-2024-005055,2024-03-13 20:34:59,Kopi,22500,0.80,22,5.0,Rekomendasi deh,True,low,completed,positive
ORD-2024-005058,2024-01-30 22:01:39,Ayam,74000,2.25,5,2.0,Ayamnya keras,False,high,completed,negative
ORD-2024-005059,2024-01-28 13:55:08,Kopi,14500,4.30,28,5.0,Nggg enak 😋,True,none,completed,positive
ORD-2024-005061,2024-01-01 12:18:57,Mie,19000,3.78,26,5.0,Enak bgttt,False,none,completed,positive
ORD-2024-005064,2024-01-18 21:18:44,Ayam,48500,1.46,14,3.0,Gapapa,False,none,completed,neutral
ORD-2024-005065,2024-02-28 12:41:39,Martabak,24000,6.94,14,5.0,Akan order lg nih,True,none,completed,positive
ORD-2024-005066,2024-01-12 12:49:15,Ayam,49500,5.16,43,4.0,Cepat sampai,False,none,completed,positive
ORD-2024-005070,2024-03-21 12:54:55,Ayam,54000,9.00,46,2.0,Paket berantakan,True,high,completed,negative
ORD-2024-005071,07/03/2024 17:07,Kopi,16500,0.50,26,3.0,Biasa saja,True,none,completed,neutral
ORD-2024-005072,2024-01-20 11:57:56,Martabak,29000,2.49,25,4.0,Wow enak bgt,False,none,completed,positive
ORD-2024-005073,07/03/2024 13:08,Kopi,16000,1.20,21,2.0,Ayamnya keras,False,low,completed,negative
ORD-2024-005074,2024-03-10 12:27:54,Ayam,810500,,20,3.0,Lumayan,False,high,cancelled,neutral
ORD-2024-005075,2024-03-14 21:10:44,Mie,25000,,15,4.0,Top bgt kualitasnya,True,none,completed,positive
ORD-2024-005076,2024-02-21 17:44:13,Kopi,19500,7.19,44,2.0,Kurang sambelnya,False,high,completed,negative
ORD-2024-005077,2024-02-12 19:38:58,Martabak,23000,1.84,18,4.0,Buruan order!11,False,none,completed,positive
ORD-2024-005078,2024-02-25 19:08:01,Ayam,48000,13.20,50,5.0,Nggg enak 😋,True,none,completed,positive
ORD-2024-005079,17/02/2024 08:36,Kopi,22500,2.70,13,5.0,Mantap gan!,False,none,completed,positive
ORD-2024-005080,2024-01-15 04:16:39,Kopi,14500,0.53,5,4.0,Sesuai pesanan,False,low,completed,positive
ORD-2024-005081,12/01/2024 06:23,Ayam,51500,,20,5.0,Makasih ya,False,none,completed,positive
ORD-2024-005082,2024-01-01 13:18:25,Ayam,49500,3.78,45,1.0,Kecewa bgt,False,high,completed,negative
ORD-2024-005083,14/02/2024 16:45,Mie,24500,0.50,21,5.0,Top bgt kualitasnya,False,none,cancelled,positive
ORD-2024-005085,2024-03-14 17:18:16,Ayam,56500,0.50,13,4.0,Makasih ya,False,low,completed,positive
ORD-2024-005087,2024-02-19 10:04:43,Martabak,41500,4.16,15,5.0,Driver ramah,False,low,refund,positive
ORD-2024-005088,2024-02-12 11:17:32,Ayam,56000,1.84,37,4.0,Buruan order!11,True,low,completed,positive
ORD-2024-005089,2024-03-02 13:22:32,Kopi,500,0.54,5,5.0,Buruan order!11,False,none,completed,positive
ORD-2024-005090,2024-01-06 17:06:59,Ayam,45000,,7,5.0,Mantap gan!!!,False,none,completed,positive
ORD-2024-005091,10/02/2024 20:07,Ayam,53000,1.37,15,5.0,Makanan hangat sampai,False,none,completed,positive
